combination,rate
"(3,)",1.0
"(7,)",1.0
"(8,)",1.0
"(3, 7)",1.0
"(3, 8)",1.0
"(7, 8)",1.0
"(3, 7, 8)",0.9961685823754789
"(3, 6, 8)",0.946360153256705
"(3, 4, 6, 8)",0.9425287356321839
"(3, 6)",0.9386973180076629
"(3, 4, 6)",0.9386973180076629
"(3, 4, 5, 6)",0.9386973180076629
"(3, 4)",0.9348659003831418
"(3, 5, 6)",0.9348659003831418
"(3, 4, 8)",0.9272030651340997
"(3, 5, 8)",0.9233716475095786
"(3, 6, 7)",0.9233716475095786
"(3, 4, 5, 8)",0.9233716475095786
"(3, 5, 6, 8)",0.9233716475095786
"(3, 4, 5, 6, 8)",0.9233716475095786
"(6, 8)",0.9195402298850575
"(4, 6, 8)",0.9195402298850575
"(3, 6, 7, 8)",0.9195402298850575
"(3, 4, 5, 7, 8)",0.9195402298850575
"(3, 4, 5, 7)",0.9157088122605364
"(3, 4, 6, 7)",0.9157088122605364
"(3, 4, 7)",0.9118773946360154
"(3, 5, 7)",0.9118773946360154
"(3, 5, 7, 8)",0.9118773946360154
"(6,)",0.9080459770114943
"(3, 4, 7, 8)",0.9080459770114943
"(3, 4, 6, 7, 8)",0.9080459770114943
"(4, 6, 7)",0.9042145593869731
"(3, 4, 5, 6, 7)",0.9042145593869731
"(6, 7)",0.9003831417624522
"(3, 5, 6, 7, 8)",0.9003831417624522
"(3, 5)",0.896551724137931
"(3, 4, 5)",0.896551724137931
"(3, 5, 6, 7)",0.896551724137931
"(4, 5, 6, 8)",0.896551724137931
"(3, 4, 5, 6, 7, 8)",0.896551724137931
"(4, 6)",0.89272030651341
"(5, 8)",0.89272030651341
"(4, 5, 8)",0.89272030651341
"(6, 7, 8)",0.89272030651341
"(4, 6, 7, 8)",0.89272030651341
"(4,)",0.8888888888888888
"(5, 6, 8)",0.8888888888888888
"(4, 5, 7, 8)",0.8888888888888888
"(4, 7)",0.8850574712643678
"(4, 8)",0.8850574712643678
"(4, 5, 7)",0.8850574712643678
"(5, 6, 7)",0.8850574712643678
"(5, 7)",0.8812260536398467
"(4, 7, 8)",0.8812260536398467
"(4, 5, 6, 7)",0.8812260536398467
"(4, 5)",0.8735632183908046
"(5,)",0.8697318007662835
"(4, 5, 6)",0.8697318007662835
"(5, 7, 8)",0.8697318007662835
"(4, 5, 6, 7, 8)",0.8697318007662835
"(5, 6, 7, 8)",0.8582375478927203
"(2,)",0.8467432950191571
"(2, 3, 6, 8)",0.8467432950191571
"(1, 2)",0.842911877394636
"(5, 6)",0.842911877394636
"(1,)",0.8390804597701149
"(2, 7)",0.8390804597701149
"(2, 8)",0.8390804597701149
"(2, 7, 8)",0.8390804597701149
"(0, 3, 4, 5)",0.8390804597701149
"(0, 3, 4, 7)",0.8390804597701149
"(0, 3, 5, 7)",0.8390804597701149
"(0, 2, 3, 4, 7)",0.8390804597701149
"(0, 3, 4, 5, 7)",0.8390804597701149
"(1, 2, 3, 6, 8)",0.8390804597701149
"(0, 3, 4)",0.8352490421455939
"(0, 3, 5)",0.8352490421455939
"(0, 3, 6)",0.8352490421455939
"(0, 3, 7)",0.8352490421455939
"(2, 3, 7)",0.8352490421455939
"(0, 2, 3, 5)",0.8352490421455939
"(0, 2, 3, 6)",0.8352490421455939
"(0, 2, 3, 7)",0.8352490421455939
"(0, 2, 3, 8)",0.8352490421455939
"(0, 3, 4, 6)",0.8352490421455939
"(0, 3, 5, 6)",0.8352490421455939
"(0, 3, 6, 7)",0.8352490421455939
"(2, 3, 6, 7)",0.8352490421455939
"(0, 2, 3, 4, 5)",0.8352490421455939
"(0, 2, 3, 4, 6)",0.8352490421455939
"(0, 2, 3, 4, 8)",0.8352490421455939
"(0, 2, 3, 5, 6)",0.8352490421455939
"(0, 2, 3, 5, 7)",0.8352490421455939
"(0, 2, 3, 5, 8)",0.8352490421455939
"(0, 2, 3, 6, 8)",0.8352490421455939
"(0, 3, 4, 5, 6)",0.8352490421455939
"(0, 3, 4, 6, 7)",0.8352490421455939
"(0, 3, 5, 6, 7)",0.8352490421455939
"(0, 2, 3, 4, 5, 6)",0.8352490421455939
"(0, 2, 3, 4, 5, 7)",0.8352490421455939
"(0, 2, 3, 4, 5, 8)",0.8352490421455939
"(0, 2, 3, 4, 6, 8)",0.8352490421455939
"(0, 2, 3, 5, 6, 8)",0.8352490421455939
"(0, 3, 4, 5, 6, 7)",0.8352490421455939
"(0, 2, 3, 4, 5, 6, 8)",0.8352490421455939
"(0,)",0.8314176245210728
"(0, 3, 8)",0.8314176245210728
"(2, 3, 8)",0.8314176245210728
"(0, 1, 3, 7)",0.8314176245210728
"(0, 1, 3, 8)",0.8314176245210728
"(0, 3, 4, 8)",0.8314176245210728
"(0, 3, 5, 8)",0.8314176245210728
"(0, 3, 6, 8)",0.8314176245210728
"(0, 3, 7, 8)",0.8314176245210728
"(1, 3, 6, 8)",0.8314176245210728
"(0, 1, 3, 4, 7)",0.8314176245210728
"(0, 1, 3, 4, 8)",0.8314176245210728
"(0, 1, 3, 5, 8)",0.8314176245210728
"(0, 1, 3, 6, 8)",0.8314176245210728
"(0, 2, 3, 6, 7)",0.8314176245210728
"(0, 2, 3, 7, 8)",0.8314176245210728
"(0, 2, 4, 5, 6)",0.8314176245210728
"(0, 3, 4, 5, 8)",0.8314176245210728
"(0, 3, 4, 6, 8)",0.8314176245210728
"(0, 3, 5, 6, 8)",0.8314176245210728
"(0, 3, 5, 7, 8)",0.8314176245210728
"(0, 3, 6, 7, 8)",0.8314176245210728
"(1, 3, 4, 6, 8)",0.8314176245210728
"(2, 3, 4, 6, 8)",0.8314176245210728
"(2, 3, 6, 7, 8)",0.8314176245210728
"(0, 1, 2, 3, 7, 8)",0.8314176245210728
"(0, 1, 3, 4, 5, 8)",0.8314176245210728
"(0, 1, 3, 4, 6, 8)",0.8314176245210728
"(0, 1, 3, 5, 6, 8)",0.8314176245210728
"(0, 2, 3, 4, 6, 7)",0.8314176245210728
"(0, 2, 3, 5, 6, 7)",0.8314176245210728
"(0, 2, 3, 5, 7, 8)",0.8314176245210728
"(0, 2, 3, 6, 7, 8)",0.8314176245210728
"(0, 3, 4, 5, 6, 8)",0.8314176245210728
"(0, 3, 4, 5, 7, 8)",0.8314176245210728
"(0, 3, 4, 6, 7, 8)",0.8314176245210728
"(0, 3, 5, 6, 7, 8)",0.8314176245210728
"(0, 1, 3, 4, 5, 6, 8)",0.8314176245210728
"(0, 2, 3, 4, 5, 6, 7)",0.8314176245210728
"(0, 2, 3, 4, 5, 7, 8)",0.8314176245210728
"(0, 2, 3, 5, 6, 7, 8)",0.8314176245210728
"(0, 3, 4, 5, 6, 7, 8)",0.8314176245210728
"(0, 3)",0.8275862068965517
"(0, 4)",0.8275862068965517
"(2, 3)",0.8275862068965517
"(0, 4, 5)",0.8275862068965517
"(0, 4, 6)",0.8275862068965517
"(0, 4, 7)",0.8275862068965517
"(0, 4, 8)",0.8275862068965517
"(0, 1, 2, 3)",0.8275862068965517
"(0, 1, 3, 4)",0.8275862068965517
"(0, 1, 3, 5)",0.8275862068965517
"(0, 1, 3, 6)",0.8275862068965517
