combination,rate
"(8,)",0.8866666666666667
"(1,)",0.8666666666666667
"(2,)",0.8666666666666667
"(1, 2)",0.8533333333333334
"(1, 8)",0.8266666666666667
"(2, 8)",0.82
"(1, 2, 8)",0.7933333333333333
"(3, 6, 8)",0.7666666666666667
"(3, 4, 6, 8)",0.7666666666666667
"(6, 8)",0.76
"(4, 6, 8)",0.76
"(3, 4, 8)",0.7533333333333333
"(3, 5, 8)",0.7466666666666667
"(3, 4, 5, 8)",0.7466666666666667
"(4, 8)",0.74
"(5, 6, 8)",0.74
"(3, 4, 5, 6, 7)",0.74
"(7,)",0.7333333333333333
"(5, 8)",0.7333333333333333
"(1, 6, 8)",0.7333333333333333
"(2, 6, 8)",0.7333333333333333
"(3, 4, 7)",0.7333333333333333
"(4, 5, 8)",0.7333333333333333
"(1, 3, 5, 8)",0.7333333333333333
"(1, 5, 6, 8)",0.7333333333333333
"(2, 3, 5, 8)",0.7333333333333333
"(2, 5, 6, 8)",0.7333333333333333
"(1, 3, 4, 5, 8)",0.7333333333333333
"(1, 3)",0.7266666666666667
"(3, 6)",0.7266666666666667
"(3, 7)",0.7266666666666667
"(3, 8)",0.7266666666666667
"(1, 5, 8)",0.7266666666666667
"(2, 5, 8)",0.7266666666666667
"(5, 6, 7)",0.7266666666666667
"(1, 3, 4, 8)",0.7266666666666667
"(1, 4, 5, 8)",0.7266666666666667
"(2, 3, 4, 8)",0.7266666666666667
"(2, 4, 5, 8)",0.7266666666666667
"(3, 5, 6, 8)",0.7266666666666667
"(3,)",0.72
"(5,)",0.72
"(6, 7)",0.72
"(1, 3, 6)",0.72
"(1, 3, 7)",0.72
"(1, 4, 8)",0.72
"(2, 4, 8)",0.72
"(3, 6, 7)",0.72
"(4, 6, 7)",0.72
"(1, 3, 4, 6, 8)",0.72
"(2, 3, 4, 5, 8)",0.72
"(2, 3, 4, 6, 8)",0.72
"(3, 4, 5, 6, 8)",0.72
"(1, 3, 4, 5, 6, 7, 8)",0.72
"(4,)",0.7133333333333334
"(6,)",0.7133333333333334
"(1, 4)",0.7133333333333334
"(1, 7)",0.7133333333333334
"(3, 4)",0.7133333333333334
"(3, 5)",0.7133333333333334
"(4, 5)",0.7133333333333334
"(4, 6)",0.7133333333333334
"(5, 6)",0.7133333333333334
"(7, 8)",0.7133333333333334
"(1, 3, 4)",0.7133333333333334
"(1, 3, 5)",0.7133333333333334
"(2, 3, 4)",0.7133333333333334
"(2, 3, 5)",0.7133333333333334
"(3, 4, 5)",0.7133333333333334
"(3, 4, 6)",0.7133333333333334
"(3, 5, 6)",0.7133333333333334
"(3, 5, 7)",0.7133333333333334
"(4, 5, 6)",0.7133333333333334
"(3, 4, 5, 6)",0.7133333333333334
"(3, 4, 6, 7)",0.7133333333333334
"(3, 4, 7, 8)",0.7133333333333334
"(4, 5, 6, 8)",0.7133333333333334
"(3, 4, 5, 7, 8)",0.7133333333333334
"(1, 3, 4, 5, 6, 7)",0.7133333333333334
"(2, 3, 4, 5, 6, 7, 8)",0.7133333333333334
"(2, 3)",0.7066666666666667
"(2, 4)",0.7066666666666667
"(2, 7)",0.7066666666666667
"(1, 3, 8)",0.7066666666666667
"(1, 4, 5)",0.7066666666666667
"(2, 3, 6)",0.7066666666666667
"(2, 3, 8)",0.7066666666666667
"(2, 4, 5)",0.7066666666666667
"(1, 3, 4, 5)",0.7066666666666667
"(1, 4, 6, 8)",0.7066666666666667
"(2, 3, 4, 5)",0.7066666666666667
"(2, 4, 6, 8)",0.7066666666666667
"(3, 5, 6, 7)",0.7066666666666667
"(2, 3, 4, 5, 6, 7)",0.7066666666666667
"(3, 4, 5, 6, 7, 8)",0.7066666666666667
"(1, 5)",0.7
"(4, 7)",0.7
"(5, 7)",0.7
"(1, 6, 7)",0.7
"(2, 3, 7)",0.7
"(2, 6, 7)",0.7
"(4, 5, 7)",0.7
"(5, 7, 8)",0.7
"(6, 7, 8)",0.7
"(1, 3, 4, 7)",0.7
"(1, 3, 6, 8)",0.7
"(1, 6, 7, 8)",0.7
"(2, 3, 6, 8)",0.7
"(2, 6, 7, 8)",0.7
"(3, 4, 5, 7)",0.7
"(4, 5, 6, 7)",0.7
"(5, 6, 7, 8)",0.7
"(1, 3, 4, 5, 7)",0.7
"(2, 3, 4, 5, 7)",0.7
"(2, 3, 5, 6, 8)",0.7
"(3, 4, 6, 7, 8)",0.7
"(3, 5, 6, 7, 8)",0.7
"(1, 3, 4, 5, 6, 8)",0.7
"(1, 3, 4, 5, 7, 8)",0.7
"(2, 3, 4, 5, 6, 8)",0.7
"(2, 3, 4, 5, 7, 8)",0.7
"(1, 2, 3, 4, 5, 6, 7, 8)",0.7
