combination,rate
"(0, 1, 5, 6)",0.8445229681978799
"(0, 1, 5, 7)",0.8445229681978799
"(0, 1, 6, 7)",0.8445229681978799
"(0, 1, 7, 8)",0.8445229681978799
"(0, 2, 5, 6)",0.8445229681978799
"(0, 2, 5, 7)",0.8445229681978799
"(0, 2, 6, 7)",0.8445229681978799
"(0, 2, 7, 8)",0.8445229681978799
"(0, 1, 2, 4, 7)",0.8445229681978799
"(0, 1, 2, 4, 8)",0.8445229681978799
"(0, 1, 2, 5, 6)",0.8445229681978799
"(0, 1, 2, 5, 7)",0.8445229681978799
"(0, 1, 5, 6, 7)",0.8445229681978799
"(0, 1, 5, 7, 8)",0.8445229681978799
"(0, 1, 6, 7, 8)",0.8445229681978799
"(0, 2, 5, 6, 7)",0.8445229681978799
"(0, 2, 5, 7, 8)",0.8445229681978799
"(0, 2, 6, 7, 8)",0.8445229681978799
"(0, 1, 2, 3, 7, 8)",0.8445229681978799
"(0, 1, 2, 4, 5, 7)",0.8445229681978799
"(0, 1, 2, 4, 7, 8)",0.8445229681978799
"(0, 1, 2, 5, 6, 7)",0.8445229681978799
"(0, 1, 2, 5, 7, 8)",0.8445229681978799
"(0, 1, 2, 6, 7, 8)",0.8445229681978799
"(0, 1, 3, 5, 6, 7)",0.8445229681978799
"(0, 1, 5, 6, 7, 8)",0.8445229681978799
"(0, 2, 3, 5, 6, 7)",0.8445229681978799
"(0, 2, 5, 6, 7, 8)",0.8445229681978799
"(0, 1, 2, 3, 5, 6, 7)",0.8445229681978799
"(0, 1, 2, 3, 6, 7, 8)",0.8445229681978799
"(0, 1, 2, 4, 5, 7, 8)",0.8445229681978799
"(0, 1, 2, 5, 6, 7, 8)",0.8445229681978799
"(0,)",0.8409893992932862
"(0, 7)",0.8409893992932862
"(0, 8)",0.8409893992932862
"(0, 1, 6)",0.8409893992932862
"(0, 1, 7)",0.8409893992932862
"(0, 2, 6)",0.8409893992932862
"(0, 2, 7)",0.8409893992932862
"(0, 3, 7)",0.8409893992932862
"(0, 5, 7)",0.8409893992932862
"(0, 5, 8)",0.8409893992932862
"(0, 6, 7)",0.8409893992932862
"(0, 1, 2, 7)",0.8409893992932862
"(0, 1, 2, 8)",0.8409893992932862
"(0, 1, 3, 6)",0.8409893992932862
"(0, 1, 3, 7)",0.8409893992932862
"(0, 1, 6, 8)",0.8409893992932862
"(0, 2, 3, 6)",0.8409893992932862
"(0, 2, 3, 7)",0.8409893992932862
"(0, 2, 6, 8)",0.8409893992932862
"(0, 6, 7, 8)",0.8409893992932862
"(0, 1, 2, 3, 7)",0.8409893992932862
"(0, 1, 2, 6, 7)",0.8409893992932862
"(0, 1, 2, 7, 8)",0.8409893992932862
"(0, 1, 3, 5, 6)",0.8409893992932862
"(0, 1, 3, 5, 7)",0.8409893992932862
"(0, 1, 3, 6, 7)",0.8409893992932862
"(0, 1, 3, 6, 8)",0.8409893992932862
"(0, 1, 3, 7, 8)",0.8409893992932862
"(0, 1, 4, 7, 8)",0.8409893992932862
"(0, 2, 3, 5, 6)",0.8409893992932862
"(0, 2, 3, 5, 7)",0.8409893992932862
"(0, 2, 3, 6, 7)",0.8409893992932862
"(0, 2, 3, 6, 8)",0.8409893992932862
"(0, 2, 3, 7, 8)",0.8409893992932862
"(0, 2, 4, 6, 7)",0.8409893992932862
"(0, 2, 4, 7, 8)",0.8409893992932862
"(0, 3, 6, 7, 8)",0.8409893992932862
"(0, 1, 2, 3, 4, 7)",0.8409893992932862
"(0, 1, 2, 3, 5, 7)",0.8409893992932862
"(0, 1, 2, 3, 6, 7)",0.8409893992932862
"(0, 1, 2, 3, 6, 8)",0.8409893992932862
"(0, 1, 2, 4, 6, 7)",0.8409893992932862
"(0, 1, 3, 4, 7, 8)",0.8409893992932862
"(0, 1, 3, 5, 7, 8)",0.8409893992932862
"(0, 1, 3, 6, 7, 8)",0.8409893992932862
"(0, 1, 4, 5, 7, 8)",0.8409893992932862
"(0, 1, 4, 6, 7, 8)",0.8409893992932862
"(0, 2, 3, 4, 6, 7)",0.8409893992932862
"(0, 2, 3, 4, 7, 8)",0.8409893992932862
"(0, 2, 3, 5, 7, 8)",0.8409893992932862
"(0, 2, 3, 6, 7, 8)",0.8409893992932862
"(0, 2, 4, 5, 6, 7)",0.8409893992932862
"(0, 2, 4, 5, 7, 8)",0.8409893992932862
"(0, 2, 4, 6, 7, 8)",0.8409893992932862
"(0, 1, 2, 3, 4, 5, 7)",0.8409893992932862
"(0, 1, 2, 3, 4, 6, 7)",0.8409893992932862
"(0, 1, 2, 3, 5, 7, 8)",0.8409893992932862
"(0, 1, 2, 4, 5, 6, 7)",0.8409893992932862
"(0, 1, 2, 4, 6, 7, 8)",0.8409893992932862
"(0, 1, 3, 4, 5, 7, 8)",0.8409893992932862
"(0, 1, 3, 4, 6, 7, 8)",0.8409893992932862
"(0, 1, 3, 5, 6, 7, 8)",0.8409893992932862
"(0, 1, 4, 5, 6, 7, 8)",0.8409893992932862
"(0, 2, 3, 4, 5, 7, 8)",0.8409893992932862
"(0, 2, 3, 4, 6, 7, 8)",0.8409893992932862
"(0, 2, 3, 5, 6, 7, 8)",0.8409893992932862
"(0, 2, 4, 5, 6, 7, 8)",0.8409893992932862
"(0, 1, 2, 3, 4, 5, 6, 7)",0.8409893992932862
"(0, 1, 2, 3, 5, 6, 7, 8)",0.8409893992932862
"(0, 1, 2, 4, 5, 6, 7, 8)",0.8409893992932862
"(0, 1, 3, 4, 5, 6, 7, 8)",0.8409893992932862
"(0, 2, 3, 4, 5, 6, 7, 8)",0.8409893992932862
"(0, 1)",0.8374558303886925
"(0, 2)",0.8374558303886925
"(0, 6)",0.8374558303886925
"(0, 1, 2)",0.8374558303886925
"(0, 1, 5)",0.8374558303886925
"(0, 1, 8)",0.8374558303886925
"(0, 2, 5)",0.8374558303886925
"(0, 2, 8)",0.8374558303886925
"(0, 3, 6)",0.8374558303886925
"(0, 6, 8)",0.8374558303886925
"(0, 7, 8)",0.8374558303886925
"(0, 1, 2, 4)",0.8374558303886925
"(0, 1, 2, 5)",0.8374558303886925
"(0, 1, 2, 6)",0.8374558303886925
"(0, 1, 3, 5)",0.8374558303886925
"(0, 1, 3, 8)",0.8374558303886925
"(0, 1, 4, 7)",0.8374558303886925
"(0, 1, 4, 8)",0.8374558303886925
"(0, 2, 3, 5)",0.8374558303886925
"(0, 2, 3, 8)",0.8374558303886925
"(0, 2, 4, 6)",0.8374558303886925
"(0, 2, 4, 7)",0.8374558303886925
"(0, 2, 4, 8)",0.8374558303886925
"(0, 3, 5, 6)",0.8374558303886925
"(0, 3, 5, 7)",0.8374558303886925
"(0, 3, 6, 7)",0.8374558303886925
"(0, 3, 6, 8)",0.8374558303886925
"(0, 1, 2, 3, 6)",0.8374558303886925
"(0, 1, 2, 3, 8)",0.8374558303886925
"(0, 1, 2, 4, 5)",0.8374558303886925
"(0, 1, 2, 4, 6)",0.8374558303886925
"(0, 1, 2, 5, 8)",0.8374558303886925
"(0, 1, 2, 6, 8)",0.8374558303886925
"(0, 1, 3, 4, 7)",0.8374558303886925
"(0, 1, 4, 5, 7)",0.8374558303886925
"(0, 1, 4, 6, 7)",0.8374558303886925
"(0, 1, 5, 6, 8)",0.8374558303886925
"(0, 2, 3, 4, 6)",0.8374558303886925
"(0, 2, 3, 4, 7)",0.8374558303886925
"(0, 2, 4, 5, 6)",0.8374558303886925
"(0, 2, 4, 5, 7)",0.8374558303886925
"(0, 2, 5, 6, 8)",0.8374558303886925
"(0, 3, 5, 6, 7)",0.8374558303886925
"(0, 3, 5, 7, 8)",0.8374558303886925
"(0, 1, 2, 3, 4, 6)",0.8374558303886925
"(0, 1, 2, 3, 5, 6)",0.8374558303886925
"(0, 1, 2, 3, 5, 8)",0.8374558303886925
"(0, 1, 2, 4, 5, 6)",0.8374558303886925
"(0, 1, 2, 4, 5, 8)",0.8374558303886925
"(0, 1, 2, 5, 6, 8)",0.8374558303886925
"(0, 1, 3, 4, 5, 7)",0.8374558303886925
"(0, 1, 3, 4, 6, 7)",0.8374558303886925
"(0, 1, 3, 4, 6, 8)",0.8374558303886925
"(0, 1, 3, 5, 6, 8)",0.8374558303886925
"(0, 1, 4, 5, 6, 7)",0.8374558303886925
"(0, 2, 3, 4, 5, 6)",0.8374558303886925
"(0, 2, 3, 4, 5, 7)",0.8374558303886925
"(0, 2, 3, 4, 6, 8)",0.8374558303886925
"(0, 2, 3, 5, 6, 8)",0.8374558303886925
"(0, 3, 5, 6, 7, 8)",0.8374558303886925
"(0, 1, 2, 3, 4, 5, 6)",0.8374558303886925
"(0, 1, 2, 3, 4, 7, 8)",0.8374558303886925
"(0, 1, 2, 3, 5, 6, 8)",0.8374558303886925
"(0, 1, 3, 4, 5, 6, 7)",0.8374558303886925
"(0, 1, 3, 4, 5, 6, 8)",0.8374558303886925
"(0, 2, 3, 4, 5, 6, 7)",0.8374558303886925
"(0, 2, 3, 4, 5, 6, 8)",0.8374558303886925
"(0, 1, 2, 3, 4, 5, 7, 8)",0.8374558303886925
"(0, 1, 2, 3, 4, 6, 7, 8)",0.8374558303886925
"(0, 1, 2, 3, 4, 5, 6, 7, 8)",0.8374558303886925
"(0, 5)",0.833922261484099
"(0, 1, 3)",0.833922261484099
"(0, 4, 6)",0.833922261484099
"(0, 4, 7)",0.833922261484099
"(0, 4, 8)",0.833922261484099
"(0, 5, 6)",0.833922261484099
"(0, 1, 2, 3)",0.833922261484099
"(0, 1, 4, 6)",0.833922261484099
"(0, 1, 5, 8)",0.833922261484099
"(0, 2, 4, 5)",0.833922261484099
"(0, 2, 5, 8)",0.833922261484099
"(0, 3, 4, 6)",0.833922261484099
"(0, 3, 4, 7)",0.833922261484099
"(0, 3, 5, 8)",0.833922261484099
