combination,rate
"(3,)",1.0
"(5, 6)",0.9198606271777003
"(4, 6)",0.9128919860627178
"(4, 5, 6, 7)",0.9128919860627178
"(6,)",0.9059233449477352
"(4,)",0.9024390243902439
"(5,)",0.9024390243902439
"(4, 5, 6)",0.9024390243902439
"(4, 5)",0.8954703832752613
"(4, 6, 7)",0.89198606271777
"(6, 7)",0.8885017421602788
"(5, 6, 7)",0.8885017421602788
"(7,)",0.8815331010452961
"(0, 1, 3)",0.8780487804878049
"(0, 1, 4)",0.8780487804878049
"(0, 1, 5)",0.8780487804878049
"(0, 1, 6)",0.8780487804878049
"(0, 1, 7)",0.8780487804878049
"(0, 1, 8)",0.8780487804878049
"(0, 2, 8)",0.8780487804878049
"(0, 1, 2, 3)",0.8780487804878049
"(0, 1, 2, 4)",0.8780487804878049
"(0, 1, 2, 5)",0.8780487804878049
"(0, 1, 2, 6)",0.8780487804878049
"(0, 1, 2, 7)",0.8780487804878049
"(0, 1, 2, 8)",0.8780487804878049
"(0, 1, 4, 7)",0.8780487804878049
"(0, 1, 5, 6)",0.8780487804878049
"(0, 1, 5, 7)",0.8780487804878049
"(0, 1, 6, 7)",0.8780487804878049
"(0, 1, 2, 4, 7)",0.8780487804878049
"(0, 1, 2, 5, 7)",0.8780487804878049
"(0, 1, 2, 6, 7)",0.8780487804878049
"(0, 1, 2, 5, 6, 7)",0.8780487804878049
"(5, 7)",0.8745644599303136
"(0, 2, 3)",0.8745644599303136
"(0, 2, 4)",0.8745644599303136
"(0, 2, 5)",0.8745644599303136
"(0, 2, 6)",0.8745644599303136
"(0, 2, 7)",0.8745644599303136
"(0, 5, 6)",0.8745644599303136
"(4, 5, 7)",0.8745644599303136
"(0, 1, 4, 5)",0.8745644599303136
"(0, 1, 4, 6)",0.8745644599303136
"(0, 1, 4, 8)",0.8745644599303136
"(0, 1, 5, 8)",0.8745644599303136
"(0, 1, 6, 8)",0.8745644599303136
"(0, 1, 7, 8)",0.8745644599303136
"(0, 2, 4, 5)",0.8745644599303136
"(0, 2, 4, 6)",0.8745644599303136
"(0, 2, 4, 8)",0.8745644599303136
"(0, 2, 5, 6)",0.8745644599303136
"(0, 2, 5, 7)",0.8745644599303136
"(0, 2, 5, 8)",0.8745644599303136
"(0, 2, 6, 7)",0.8745644599303136
"(0, 2, 6, 8)",0.8745644599303136
