combination,rate
"(4,)",1.0
"(5,)",1.0
"(6,)",1.0
"(7,)",1.0
"(8,)",1.0
"(6, 7)",1.0
"(4, 5)",0.9950738916256158
"(4, 5, 7)",0.9901477832512315
"(5, 7)",0.9852216748768473
"(4, 7)",0.9753694581280788
"(4, 6)",0.9605911330049262
"(5, 6)",0.9458128078817734
"(4, 5, 6)",0.9359605911330049
"(4, 8)",0.9261083743842364
"(6, 8)",0.9261083743842364
"(3,)",0.9211822660098522
"(4, 5, 8)",0.9211822660098522
"(4, 6, 8)",0.9211822660098522
"(4, 5, 6, 8)",0.9211822660098522
"(3, 4)",0.916256157635468
"(5, 8)",0.916256157635468
"(5, 6, 8)",0.916256157635468
"(3, 4, 5)",0.9113300492610837
"(3, 4, 7)",0.9113300492610837
"(3, 5, 7)",0.9113300492610837
"(3, 4, 5, 7)",0.9113300492610837
"(3, 5)",0.9064039408866995
"(3, 4, 6, 8)",0.896551724137931
"(3, 4, 6)",0.8916256157635468
"(3, 4, 5, 8)",0.8916256157635468
"(4, 6, 7)",0.8866995073891626
"(5, 6, 7)",0.8866995073891626
"(3, 4, 5, 6, 8)",0.8866995073891626
"(3, 7)",0.8817733990147784
"(3, 4, 8)",0.8817733990147784
"(3, 4, 5, 6)",0.8817733990147784
"(3, 5, 6, 8)",0.8768472906403941
"(3, 6)",0.8719211822660099
"(3, 6, 8)",0.8719211822660099
"(3, 8)",0.8669950738916257
"(3, 5, 6)",0.8669950738916257
"(3, 5, 8)",0.8669950738916257
"(4, 5, 6, 7)",0.8620689655172413
"(0, 3, 6, 7)",0.8226600985221675
"(0, 1, 2, 4, 5, 6)",0.8226600985221675
"(0, 3, 7)",0.8177339901477833
"(0, 3, 8)",0.8177339901477833
"(0, 4, 7)",0.8177339901477833
"(0, 1, 2, 4)",0.8177339901477833
"(0, 1, 5, 7)",0.8177339901477833
"(0, 2, 3, 7)",0.8177339901477833
"(0, 2, 3, 8)",0.8177339901477833
"(0, 3, 6, 8)",0.8177339901477833
"(0, 1, 2, 3, 5)",0.8177339901477833
"(0, 1, 2, 4, 5)",0.8177339901477833
"(0, 1, 2, 4, 6)",0.8177339901477833
"(0, 1, 2, 4, 7)",0.8177339901477833
"(0, 1, 2, 4, 8)",0.8177339901477833
"(0, 1, 2, 6, 8)",0.8177339901477833
"(0, 1, 3, 5, 7)",0.8177339901477833
"(0, 1, 3, 6, 7)",0.8177339901477833
"(0, 1, 3, 6, 8)",0.8177339901477833
"(0, 1, 3, 7, 8)",0.8177339901477833
"(0, 1, 4, 5, 7)",0.8177339901477833
"(0, 2, 3, 5, 7)",0.8177339901477833
"(0, 2, 3, 6, 7)",0.8177339901477833
"(0, 2, 3, 6, 8)",0.8177339901477833
"(0, 2, 3, 7, 8)",0.8177339901477833
"(0, 2, 4, 5, 7)",0.8177339901477833
"(0, 3, 4, 6, 7)",0.8177339901477833
"(0, 3, 5, 6, 7)",0.8177339901477833
"(0, 3, 5, 6, 8)",0.8177339901477833
