合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180115,0,[ 0.],7400.0,5,37000.0,82
SF,20180115,0,[ 0.],6466.0,5,32330.0,92
Y,20180115,0,[ 0.],5740.0,10,57400.0,52
I,20180115,0,[ 0.],536.5,100,53650.0,56
JD,20180115,0,[ 0.],3707.0,10,37070.0,78
M,20180115,1,[ 1.],2757.0,10,27570.0,108
CF,20180115,1,[ 1.],15280.0,5,76400.0,40
RM,20180115,1,[ 1.],2270.0,10,22700.0,131
