合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180518,0,[ 0.],7562.0,5,37810.0,82
SF,20180518,0,[ 0.],6768.0,5,33840.0,92
Y,20180518,0,[ 0.],5810.0,10,58100.0,52
I,20180518,0,[ 0.],478.0,100,47800.0,56
FG,20180518,0,[ 0.],1353.0,20,27060.0,101
M,20180518,1,[ 1.],2961.0,10,29610.0,108
C,20180518,1,[ 1.],1772.0,10,17720.0,165
CF,20180518,1,[ 1.],17540.0,5,87700.0,40
RM,20180518,1,[ 1.],2444.0,10,24440.0,131
P,20180518,1,[ 1.],5128.0,10,51280.0,57
