合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180104,0,[ 0.],7156.0,5,35780.0,82
SF,20180104,0,[ 0.],6454.0,5,32270.0,92
Y,20180104,0,[ 0.],5824.0,10,58240.0,52
FG,20180104,0,[ 0.],1471.0,20,29420.0,101
M,20180104,1,[ 1.],2770.0,10,27700.0,108
C,20180104,1,[ 1.],1848.0,10,18480.0,165
CF,20180104,1,[ 1.],15010.0,5,75050.0,40
RM,20180104,1,[ 1.],2283.0,10,22830.0,131
P,20180104,1,[ 1.],5356.0,10,53560.0,57
