合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180109,0,[ 0.],7240.0,5,36200.0,82
SF,20180109,0,[ 0.],6460.0,5,32300.0,92
Y,20180109,0,[ 0.],5794.0,10,57940.0,52
FG,20180109,0,[ 0.],1507.0,20,30140.0,101
M,20180109,1,[ 1.],2776.0,10,27760.0,108
CF,20180109,1,[ 1.],15245.0,5,76225.0,40
RM,20180109,1,[ 1.],2296.0,10,22960.0,131
