合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180126,0,[ 0.],7548.0,5,37740.0,82
SF,20180126,0,[ 0.],6582.0,5,32910.0,92
Y,20180126,0,[ 0.],5796.0,10,57960.0,52
I,20180126,0,[ 0.],519.0,100,51900.0,56
JD,20180126,0,[ 0.],3676.0,10,36760.0,78
M,20180126,1,[ 1.],2771.0,10,27710.0,108
CF,20180126,1,[ 1.],15520.0,5,77600.0,40
RM,20180126,1,[ 1.],2298.0,10,22980.0,131
A,20180126,1,[ 1.],3527.0,10,35270.0,82
