合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180118,0,[ 0.],7622.0,5,38110.0,82
SF,20180118,0,[ 0.],6896.0,5,34480.0,92
Y,20180118,0,[ 0.],5722.0,10,57220.0,52
JD,20180118,0,[ 0.],3685.0,10,36850.0,78
FG,20180118,0,[ 0.],1492.0,20,29840.0,101
M,20180118,1,[ 1.],2767.0,10,27670.0,108
CF,20180118,1,[ 1.],15515.0,5,77575.0,40
RM,20180118,1,[ 1.],2275.0,10,22750.0,131
A,20180118,1,[ 1.],3605.0,10,36050.0,82
