合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180328,0,[ 0.],7414.0,5,37070.0,82
SF,20180328,0,[ 0.],5846.0,5,29230.0,92
Y,20180328,0,[ 0.],5792.0,10,57920.0,52
I,20180328,0,[ 0.],438.5,100,43850.0,56
JD,20180328,0,[ 0.],3367.0,10,33670.0,78
M,20180328,1,[ 1.],3044.0,10,30440.0,108
C,20180328,1,[ 1.],1746.0,10,17460.0,165
CF,20180328,1,[ 1.],15290.0,5,76450.0,40
PP,20180328,1,[ 1.],8543.0,5,42715.0,64
RM,20180328,1,[ 1.],2496.0,10,24960.0,131
