合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180426,0,[ 0.],7524.0,5,37620.0,82
SF,20180426,0,[ 0.],6460.0,5,32300.0,92
Y,20180426,0,[ 0.],5736.0,10,57360.0,52
I,20180426,0,[ 0.],465.5,100,46550.0,56
FG,20180426,0,[ 0.],1381.0,20,27620.0,101
M,20180426,1,[ 1.],3176.0,10,31760.0,108
C,20180426,1,[ 1.],1727.0,10,17270.0,165
CF,20180426,1,[ 1.],15400.0,5,77000.0,40
PP,20180426,1,[ 1.],8930.0,5,44650.0,64
RM,20180426,1,[ 1.],2650.0,10,26500.0,131
