合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180131,0,[ 0.],7622.0,5,38110.0,82
SF,20180131,0,[ 0.],6594.0,5,32970.0,92
Y,20180131,0,[ 0.],5758.0,10,57580.0,52
I,20180131,0,[ 0.],510.0,100,51000.0,56
JD,20180131,0,[ 0.],3623.0,10,36230.0,78
M,20180131,1,[ 1.],2815.0,10,28150.0,108
CF,20180131,1,[ 1.],15195.0,5,75975.0,40
RM,20180131,1,[ 1.],2345.0,10,23450.0,131
A,20180131,1,[ 1.],3531.0,10,35310.0,82
