合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180418,0,[ 0.],7880.0,5,39400.0,82
SF,20180418,0,[ 0.],6260.0,5,31300.0,92
Y,20180418,0,[ 0.],5802.0,10,58020.0,52
FG,20180418,0,[ 0.],1373.0,20,27460.0,101
M,20180418,1,[ 1.],3228.0,10,32280.0,108
C,20180418,1,[ 1.],1738.0,10,17380.0,165
CF,20180418,1,[ 1.],15350.0,5,76750.0,40
PP,20180418,1,[ 1.],8955.0,5,44775.0,64
RM,20180418,1,[ 1.],2664.0,10,26640.0,131
