合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180322,0,[ 0.],7534.0,5,37670.0,82
SF,20180322,0,[ 0.],6246.0,5,31230.0,92
Y,20180322,0,[ 0.],5678.0,10,56780.0,52
JD,20180322,0,[ 0.],3392.0,10,33920.0,78
FG,20180322,0,[ 0.],1387.0,20,27740.0,101
M,20180322,1,[ 1.],3000.0,10,30000.0,108
C,20180322,1,[ 1.],1745.0,10,17450.0,165
CF,20180322,1,[ 1.],15050.0,5,75250.0,40
PP,20180322,1,[ 1.],8752.0,5,43760.0,64
RM,20180322,1,[ 1.],2461.0,10,24610.0,131
