合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180209,0,[ 0.],7698.0,5,38490.0,82
SF,20180209,0,[ 0.],6614.0,5,33070.0,92
Y,20180209,0,[ 0.],5620.0,10,56200.0,52
JD,20180209,0,[ 0.],3691.0,10,36910.0,78
FG,20180209,0,[ 0.],1451.0,20,29020.0,101
M,20180209,1,[ 1.],2801.0,10,28010.0,108
CF,20180209,1,[ 1.],14880.0,5,74400.0,40
RM,20180209,1,[ 1.],2334.0,10,23340.0,131
A,20180209,1,[ 1.],3560.0,10,35600.0,82
P,20180209,1,[ 1.],5120.0,10,51200.0,57
