合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180607,0,[ 0.],7574.0,5,37870.0,82
SF,20180607,0,[ 0.],6580.0,5,32900.0,92
Y,20180607,0,[ 0.],5822.0,10,58220.0,52
I,20180607,0,[ 0.],469.0,100,46900.0,56
FG,20180607,0,[ 0.],1459.0,20,29180.0,101
M,20180607,1,[ 1.],2985.0,10,29850.0,108
C,20180607,1,[ 1.],1767.0,10,17670.0,165
CF,20180607,1,[ 1.],17730.0,5,88650.0,40
RM,20180607,1,[ 1.],2459.0,10,24590.0,131
P,20180607,1,[ 1.],5024.0,10,50240.0,57
