合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180321,0,[ 0.],7514.0,5,37570.0,82
SF,20180321,0,[ 0.],6244.0,5,31220.0,92
Y,20180321,0,[ 0.],5628.0,10,56280.0,52
JD,20180321,0,[ 0.],3367.0,10,33670.0,78
FG,20180321,0,[ 0.],1460.0,20,29200.0,101
M,20180321,1,[ 1.],2993.0,10,29930.0,108
C,20180321,1,[ 1.],1755.0,10,17550.0,165
CF,20180321,1,[ 1.],15010.0,5,75050.0,40
PP,20180321,1,[ 1.],8697.0,5,43485.0,64
RM,20180321,1,[ 1.],2475.0,10,24750.0,131
