合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180312,0,[ 0.],7748.0,5,38740.0,82
SF,20180312,0,[ 0.],6178.0,5,30890.0,92
Y,20180312,0,[ 0.],5672.0,10,56720.0,52
I,20180312,0,[ 0.],479.0,100,47900.0,56
JD,20180312,0,[ 0.],3595.0,10,35950.0,78
M,20180312,1,[ 1.],3054.0,10,30540.0,108
CF,20180312,1,[ 1.],15085.0,5,75425.0,40
PP,20180312,1,[ 1.],8889.0,5,44445.0,64
RM,20180312,1,[ 1.],2517.0,10,25170.0,131
P,20180312,1,[ 1.],5074.0,10,50740.0,57
