合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180320,0,[ 0.],7578.0,5,37890.0,82
SF,20180320,0,[ 0.],6268.0,5,31340.0,92
Y,20180320,0,[ 0.],5660.0,10,56600.0,52
I,20180320,0,[ 0.],459.0,100,45900.0,56
JD,20180320,0,[ 0.],3374.0,10,33740.0,78
M,20180320,1,[ 1.],2979.0,10,29790.0,108
C,20180320,1,[ 1.],1760.0,10,17600.0,165
CF,20180320,1,[ 1.],14920.0,5,74600.0,40
PP,20180320,1,[ 1.],8706.0,5,43530.0,64
RM,20180320,1,[ 1.],2477.0,10,24770.0,131
