合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180423,0,[ 0.],7724.0,5,38620.0,82
SF,20180423,0,[ 0.],6174.0,5,30870.0,92
Y,20180423,0,[ 0.],5824.0,10,58240.0,52
FG,20180423,0,[ 0.],1385.0,20,27700.0,101
M,20180423,1,[ 1.],3205.0,10,32050.0,108
C,20180423,1,[ 1.],1741.0,10,17410.0,165
CF,20180423,1,[ 1.],15460.0,5,77300.0,40
PP,20180423,1,[ 1.],8840.0,5,44200.0,64
RM,20180423,1,[ 1.],2653.0,10,26530.0,131
