合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180119,0,[ 0.],7768.0,5,38840.0,82
SF,20180119,0,[ 0.],6914.0,5,34570.0,92
Y,20180119,0,[ 0.],5678.0,10,56780.0,52
JD,20180119,0,[ 0.],3687.0,10,36870.0,78
FG,20180119,0,[ 0.],1486.0,20,29720.0,101
M,20180119,1,[ 1.],2780.0,10,27800.0,108
CF,20180119,1,[ 1.],15290.0,5,76450.0,40
RM,20180119,1,[ 1.],2294.0,10,22940.0,131
A,20180119,1,[ 1.],3536.0,10,35360.0,82
