合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180530,0,[ 0.],7544.0,5,37720.0,82
SF,20180530,0,[ 0.],6512.0,5,32560.0,92
Y,20180530,0,[ 0.],5838.0,10,58380.0,52
I,20180530,0,[ 0.],455.5,100,45550.0,56
FG,20180530,0,[ 0.],1423.0,20,28460.0,101
M,20180530,1,[ 1.],3045.0,10,30450.0,108
CF,20180530,1,[ 1.],18705.0,5,93525.0,40
PP,20180530,1,[ 1.],9179.0,5,45895.0,64
RM,20180530,1,[ 1.],2531.0,10,25310.0,131
P,20180530,1,[ 1.],5088.0,10,50880.0,57
