合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180404,0,[ 0.],7482.0,5,37410.0,82
SF,20180404,0,[ 0.],5834.0,5,29170.0,92
Y,20180404,0,[ 0.],5954.0,10,59540.0,52
I,20180404,0,[ 0.],438.5,100,43850.0,56
JD,20180404,0,[ 0.],3352.0,10,33520.0,78
M,20180404,1,[ 1.],3223.0,10,32230.0,108
C,20180404,1,[ 1.],1760.0,10,17600.0,165
CF,20180404,1,[ 1.],15240.0,5,76200.0,40
PP,20180404,1,[ 1.],8816.0,5,44080.0,64
RM,20180404,1,[ 1.],2623.0,10,26230.0,131
