合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180307,0,[ 0.],7850.0,5,39250.0,82
SF,20180307,0,[ 0.],6318.0,5,31590.0,92
Y,20180307,0,[ 0.],5766.0,10,57660.0,52
I,20180307,0,[ 0.],517.5,100,51750.0,56
JD,20180307,0,[ 0.],3658.0,10,36580.0,78
M,20180307,1,[ 1.],3117.0,10,31170.0,108
CF,20180307,1,[ 1.],15220.0,5,76100.0,40
RM,20180307,1,[ 1.],2553.0,10,25530.0,131
L,20180307,1,[ 1.],9470.0,5,47350.0,61
