合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180604,0,[ 0.],7618.0,5,38090.0,82
SF,20180604,0,[ 0.],6640.0,5,33200.0,92
Y,20180604,0,[ 0.],5884.0,10,58840.0,52
I,20180604,0,[ 0.],457.0,100,45700.0,56
FG,20180604,0,[ 0.],1445.0,20,28900.0,101
M,20180604,1,[ 1.],3042.0,10,30420.0,108
C,20180604,1,[ 1.],1768.0,10,17680.0,165
CF,20180604,1,[ 1.],18335.0,5,91675.0,40
RM,20180604,1,[ 1.],2506.0,10,25060.0,131
P,20180604,1,[ 1.],5096.0,10,50960.0,57
