合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180608,0,[ 0.],7742.0,5,38710.0,82
SF,20180608,0,[ 0.],6616.0,5,33080.0,92
Y,20180608,0,[ 0.],5734.0,10,57340.0,52
I,20180608,0,[ 0.],467.0,100,46700.0,56
FG,20180608,0,[ 0.],1453.0,20,29060.0,101
M,20180608,1,[ 1.],2893.0,10,28930.0,108
C,20180608,1,[ 1.],1755.0,10,17550.0,165
V,20180608,1,[ 1.],7125.0,5,35625.0,90
CF,20180608,1,[ 1.],17625.0,5,88125.0,40
RM,20180608,1,[ 1.],2379.0,10,23790.0,131
