合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180531,0,[ 0.],7526.0,5,37630.0,82
SF,20180531,0,[ 0.],6556.0,5,32780.0,92
Y,20180531,0,[ 0.],5844.0,10,58440.0,52
FG,20180531,0,[ 0.],1434.0,20,28680.0,101
M,20180531,1,[ 1.],3020.0,10,30200.0,108
CF,20180531,1,[ 1.],18650.0,5,93250.0,40
PP,20180531,1,[ 1.],9180.0,5,45900.0,64
RM,20180531,1,[ 1.],2505.0,10,25050.0,131
P,20180531,1,[ 1.],5096.0,10,50960.0,57
