合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180111,0,[ 0.],7178.0,5,35890.0,82
SF,20180111,0,[ 0.],6440.0,5,32200.0,92
Y,20180111,0,[ 0.],5786.0,10,57860.0,52
I,20180111,0,[ 0.],556.0,100,55600.0,56
JD,20180111,0,[ 0.],3722.0,10,37220.0,78
M,20180111,1,[ 1.],2754.0,10,27540.0,108
CF,20180111,1,[ 1.],15285.0,5,76425.0,40
RM,20180111,1,[ 1.],2270.0,10,22700.0,131
