合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180323,0,[ 0.],7376.0,5,36880.0,82
SF,20180323,0,[ 0.],6120.0,5,30600.0,92
Y,20180323,0,[ 0.],5654.0,10,56540.0,52
I,20180323,0,[ 0.],437.5,100,43750.0,56
JD,20180323,0,[ 0.],3420.0,10,34200.0,78
M,20180323,1,[ 1.],3046.0,10,30460.0,108
C,20180323,1,[ 1.],1751.0,10,17510.0,165
CF,20180323,1,[ 1.],14955.0,5,74775.0,40
PP,20180323,1,[ 1.],8525.0,5,42625.0,64
RM,20180323,1,[ 1.],2502.0,10,25020.0,131
