合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180606,0,[ 0.],7584.0,5,37920.0,82
SF,20180606,0,[ 0.],6586.0,5,32930.0,92
Y,20180606,0,[ 0.],5814.0,10,58140.0,52
FG,20180606,0,[ 0.],1444.0,20,28880.0,101
M,20180606,1,[ 1.],3013.0,10,30130.0,108
C,20180606,1,[ 1.],1763.0,10,17630.0,165
CF,20180606,1,[ 1.],17645.0,5,88225.0,40
RM,20180606,1,[ 1.],2481.0,10,24810.0,131
P,20180606,1,[ 1.],5034.0,10,50340.0,57
