合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180213,0,[ 0.],7816.0,5,39080.0,82
SF,20180213,0,[ 0.],6638.0,5,33190.0,92
Y,20180213,0,[ 0.],5650.0,10,56500.0,52
JD,20180213,0,[ 0.],3756.0,10,37560.0,78
FG,20180213,0,[ 0.],1446.0,20,28920.0,101
M,20180213,1,[ 1.],2843.0,10,28430.0,108
CF,20180213,1,[ 1.],14865.0,5,74325.0,40
RM,20180213,1,[ 1.],2371.0,10,23710.0,131
A,20180213,1,[ 1.],3561.0,10,35610.0,82
P,20180213,1,[ 1.],5174.0,10,51740.0,57
