合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180207,0,[ 0.],7778.0,5,38890.0,82
SF,20180207,0,[ 0.],6718.0,5,33590.0,92
Y,20180207,0,[ 0.],5632.0,10,56320.0,52
JD,20180207,0,[ 0.],3669.0,10,36690.0,78
FG,20180207,0,[ 0.],1488.0,20,29760.0,101
M,20180207,1,[ 1.],2805.0,10,28050.0,108
CF,20180207,1,[ 1.],15055.0,5,75275.0,40
RM,20180207,1,[ 1.],2335.0,10,23350.0,131
A,20180207,1,[ 1.],3519.0,10,35190.0,82
P,20180207,1,[ 1.],5122.0,10,51220.0,57
