合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180124,0,[ 0.],7680.0,5,38400.0,82
SF,20180124,0,[ 0.],6740.0,5,33700.0,92
Y,20180124,0,[ 0.],5780.0,10,57800.0,52
I,20180124,0,[ 0.],522.0,100,52200.0,56
JD,20180124,0,[ 0.],3708.0,10,37080.0,78
M,20180124,1,[ 1.],2758.0,10,27580.0,108
CF,20180124,1,[ 1.],15495.0,5,77475.0,40
RM,20180124,1,[ 1.],2283.0,10,22830.0,131
A,20180124,1,[ 1.],3521.0,10,35210.0,82
