合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180301,0,[ 0.],8190.0,5,40950.0,82
SF,20180301,0,[ 0.],6734.0,5,33670.0,92
Y,20180301,0,[ 0.],5798.0,10,57980.0,52
FG,20180301,0,[ 0.],1497.0,20,29940.0,101
M,20180301,1,[ 1.],3054.0,10,30540.0,108
CF,20180301,1,[ 1.],15245.0,5,76225.0,40
RM,20180301,1,[ 1.],2506.0,10,25060.0,131
L,20180301,1,[ 1.],9680.0,5,48400.0,61
