合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180314,0,[ 0.],7742.0,5,38710.0,82
SF,20180314,0,[ 0.],6152.0,5,30760.0,92
Y,20180314,0,[ 0.],5710.0,10,57100.0,52
JD,20180314,0,[ 0.],3637.0,10,36370.0,78
FG,20180314,0,[ 0.],1468.0,20,29360.0,101
M,20180314,1,[ 1.],3065.0,10,30650.0,108
CF,20180314,1,[ 1.],15000.0,5,75000.0,40
PP,20180314,1,[ 1.],8931.0,5,44655.0,64
RM,20180314,1,[ 1.],2525.0,10,25250.0,131
A,20180314,1,[ 1.],3626.0,10,36260.0,82
