合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180223,0,[ 0.],8006.0,5,40030.0,82
SF,20180223,0,[ 0.],6796.0,5,33980.0,92
Y,20180223,0,[ 0.],5748.0,10,57480.0,52
JD,20180223,0,[ 0.],3788.0,10,37880.0,78
FG,20180223,0,[ 0.],1488.0,20,29760.0,101
M,20180223,1,[ 1.],2957.0,10,29570.0,108
CF,20180223,1,[ 1.],15080.0,5,75400.0,40
RM,20180223,1,[ 1.],2461.0,10,24610.0,131
A,20180223,1,[ 1.],3628.0,10,36280.0,82
L,20180223,1,[ 1.],9590.0,5,47950.0,61
