合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180201,0,[ 0.],7626.0,5,38130.0,82
SF,20180201,0,[ 0.],6624.0,5,33120.0,92
Y,20180201,0,[ 0.],5696.0,10,56960.0,52
I,20180201,0,[ 0.],506.5,100,50650.0,56
JD,20180201,0,[ 0.],3615.0,10,36150.0,78
M,20180201,1,[ 1.],2799.0,10,27990.0,108
CF,20180201,1,[ 1.],15165.0,5,75825.0,40
RM,20180201,1,[ 1.],2338.0,10,23380.0,131
A,20180201,1,[ 1.],3472.0,10,34720.0,82
