合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180125,0,[ 0.],7684.0,5,38420.0,82
SF,20180125,0,[ 0.],6744.0,5,33720.0,92
Y,20180125,0,[ 0.],5778.0,10,57780.0,52
JD,20180125,0,[ 0.],3681.0,10,36810.0,78
FG,20180125,0,[ 0.],1488.0,20,29760.0,101
M,20180125,1,[ 1.],2781.0,10,27810.0,108
CF,20180125,1,[ 1.],15515.0,5,77575.0,40
RM,20180125,1,[ 1.],2315.0,10,23150.0,131
A,20180125,1,[ 1.],3536.0,10,35360.0,82
