合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180615,0,[ 0.],7964.0,5,39820.0,82
SF,20180615,0,[ 0.],6480.0,5,32400.0,92
Y,20180615,0,[ 0.],5664.0,10,56640.0,52
SR,20180615,0,[ 0.],5220.0,10,52200.0,50
FG,20180615,0,[ 0.],1477.0,20,29540.0,101
M,20180615,1,[ 1.],2935.0,10,29350.0,108
C,20180615,1,[ 1.],1760.0,10,17600.0,165
V,20180615,1,[ 1.],6810.0,5,34050.0,90
CF,20180615,1,[ 1.],17550.0,5,87750.0,40
RM,20180615,1,[ 1.],2380.0,10,23800.0,131
