合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180402,0,[ 0.],7542.0,5,37710.0,82
SF,20180402,0,[ 0.],5894.0,5,29470.0,92
Y,20180402,0,[ 0.],5904.0,10,59040.0,52
JD,20180402,0,[ 0.],3333.0,10,33330.0,78
FG,20180402,0,[ 0.],1391.0,20,27820.0,101
M,20180402,1,[ 1.],3163.0,10,31630.0,108
C,20180402,1,[ 1.],1750.0,10,17500.0,165
CF,20180402,1,[ 1.],15270.0,5,76350.0,40
PP,20180402,1,[ 1.],8843.0,5,44215.0,64
RM,20180402,1,[ 1.],2589.0,10,25890.0,131
