合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180503,0,[ 0.],7326.0,5,36630.0,82
SF,20180503,0,[ 0.],6458.0,5,32290.0,92
Y,20180503,0,[ 0.],5778.0,10,57780.0,52
FG,20180503,0,[ 0.],1385.0,20,27700.0,101
M,20180503,1,[ 1.],3224.0,10,32240.0,108
C,20180503,1,[ 1.],1739.0,10,17390.0,165
CF,20180503,1,[ 1.],15565.0,5,77825.0,40
PP,20180503,1,[ 1.],9199.0,5,45995.0,64
RM,20180503,1,[ 1.],2680.0,10,26800.0,131
