合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180425,0,[ 0.],7462.0,5,37310.0,82
SF,20180425,0,[ 0.],6536.0,5,32680.0,92
Y,20180425,0,[ 0.],5766.0,10,57660.0,52
I,20180425,0,[ 0.],467.5,100,46750.0,56
FG,20180425,0,[ 0.],1381.0,20,27620.0,101
M,20180425,1,[ 1.],3202.0,10,32020.0,108
C,20180425,1,[ 1.],1737.0,10,17370.0,165
CF,20180425,1,[ 1.],15335.0,5,76675.0,40
PP,20180425,1,[ 1.],8944.0,5,44720.0,64
RM,20180425,1,[ 1.],2662.0,10,26620.0,131
