合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180413,0,[ 0.],7838.0,5,39190.0,82
SF,20180413,0,[ 0.],6224.0,5,31120.0,92
Y,20180413,0,[ 0.],5844.0,10,58440.0,52
FG,20180413,0,[ 0.],1370.0,20,27400.0,101
M,20180413,1,[ 1.],3229.0,10,32290.0,108
C,20180413,1,[ 1.],1748.0,10,17480.0,165
CF,20180413,1,[ 1.],15400.0,5,77000.0,40
PP,20180413,1,[ 1.],9008.0,5,45040.0,64
RM,20180413,1,[ 1.],2675.0,10,26750.0,131
