合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180528,0,[ 0.],7402.0,5,37010.0,82
SF,20180528,0,[ 0.],6492.0,5,32460.0,92
Y,20180528,0,[ 0.],5750.0,10,57500.0,52
I,20180528,0,[ 0.],453.5,100,45350.0,56
FG,20180528,0,[ 0.],1424.0,20,28480.0,101
M,20180528,1,[ 1.],3036.0,10,30360.0,108
C,20180528,1,[ 1.],1784.0,10,17840.0,165
CF,20180528,1,[ 1.],17870.0,5,89350.0,40
RM,20180528,1,[ 1.],2526.0,10,25260.0,131
P,20180528,1,[ 1.],5034.0,10,50340.0,57
