合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180622,0,[ 0.],8080.0,5,40400.0,82
SF,20180622,0,[ 0.],6408.0,5,32040.0,92
Y,20180622,0,[ 0.],5490.0,10,54900.0,52
SR,20180622,0,[ 0.],5131.0,10,51310.0,50
FG,20180622,0,[ 0.],1461.0,20,29220.0,101
M,20180622,1,[ 1.],3012.0,10,30120.0,108
C,20180622,1,[ 1.],1767.0,10,17670.0,165
CF,20180622,1,[ 1.],16890.0,5,84450.0,40
PP,20180622,1,[ 1.],9061.0,5,45305.0,64
RM,20180622,1,[ 1.],2440.0,10,24400.0,131
