合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180214,0,[ 0.],7920.0,5,39600.0,82
SF,20180214,0,[ 0.],6766.0,5,33830.0,92
Y,20180214,0,[ 0.],5634.0,10,56340.0,52
JD,20180214,0,[ 0.],3700.0,10,37000.0,78
FG,20180214,0,[ 0.],1461.0,20,29220.0,101
M,20180214,1,[ 1.],2857.0,10,28570.0,108
CF,20180214,1,[ 1.],14900.0,5,74500.0,40
RM,20180214,1,[ 1.],2380.0,10,23800.0,131
A,20180214,1,[ 1.],3568.0,10,35680.0,82
P,20180214,1,[ 1.],5140.0,10,51400.0,57
