合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180205,0,[ 0.],7782.0,5,38910.0,82
SF,20180205,0,[ 0.],6758.0,5,33790.0,92
Y,20180205,0,[ 0.],5610.0,10,56100.0,52
JD,20180205,0,[ 0.],3677.0,10,36770.0,78
FG,20180205,0,[ 0.],1486.0,20,29720.0,101
M,20180205,1,[ 1.],2769.0,10,27690.0,108
CF,20180205,1,[ 1.],15080.0,5,75400.0,40
RM,20180205,1,[ 1.],2313.0,10,23130.0,131
A,20180205,1,[ 1.],3494.0,10,34940.0,82
P,20180205,1,[ 1.],5098.0,10,50980.0,57
