合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180410,0,[ 0.],7610.0,5,38050.0,82
SF,20180410,0,[ 0.],5892.0,5,29460.0,92
Y,20180410,0,[ 0.],5950.0,10,59500.0,52
JD,20180410,0,[ 0.],4013.0,10,40130.0,78
FG,20180410,0,[ 0.],1343.0,20,26860.0,101
M,20180410,1,[ 1.],3251.0,10,32510.0,108
C,20180410,1,[ 1.],1749.0,10,17490.0,165
CF,20180410,1,[ 1.],15295.0,5,76475.0,40
PP,20180410,1,[ 1.],9098.0,5,45490.0,64
RM,20180410,1,[ 1.],2686.0,10,26860.0,131
