合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180427,0,[ 0.],7370.0,5,36850.0,82
SF,20180427,0,[ 0.],6476.0,5,32380.0,92
Y,20180427,0,[ 0.],5734.0,10,57340.0,52
I,20180427,0,[ 0.],460.5,100,46050.0,56
FG,20180427,0,[ 0.],1377.0,20,27540.0,101
M,20180427,1,[ 1.],3168.0,10,31680.0,108
C,20180427,1,[ 1.],1731.0,10,17310.0,165
CF,20180427,1,[ 1.],15395.0,5,76975.0,40
PP,20180427,1,[ 1.],8972.0,5,44860.0,64
RM,20180427,1,[ 1.],2646.0,10,26460.0,131
