合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180403,0,[ 0.],7512.0,5,37560.0,82
SF,20180403,0,[ 0.],5876.0,5,29380.0,92
Y,20180403,0,[ 0.],5888.0,10,58880.0,52
I,20180403,0,[ 0.],441.0,100,44100.0,56
JD,20180403,0,[ 0.],3327.0,10,33270.0,78
M,20180403,1,[ 1.],3161.0,10,31610.0,108
C,20180403,1,[ 1.],1745.0,10,17450.0,165
CF,20180403,1,[ 1.],15260.0,5,76300.0,40
PP,20180403,1,[ 1.],8819.0,5,44095.0,64
RM,20180403,1,[ 1.],2578.0,10,25780.0,131
