合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180329,0,[ 0.],7394.0,5,36970.0,82
SF,20180329,0,[ 0.],5802.0,5,29010.0,92
Y,20180329,0,[ 0.],5722.0,10,57220.0,52
JD,20180329,0,[ 0.],3209.0,10,32090.0,78
FG,20180329,0,[ 0.],1380.0,20,27600.0,101
M,20180329,1,[ 1.],3018.0,10,30180.0,108
C,20180329,1,[ 1.],1743.0,10,17430.0,165
CF,20180329,1,[ 1.],15245.0,5,76225.0,40
PP,20180329,1,[ 1.],8688.0,5,43440.0,64
RM,20180329,1,[ 1.],2473.0,10,24730.0,131
