合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180510,0,[ 0.],7084.0,5,35420.0,82
SF,20180510,0,[ 0.],6508.0,5,32540.0,92
Y,20180510,0,[ 0.],5842.0,10,58420.0,52
I,20180510,0,[ 0.],470.0,100,47000.0,56
FG,20180510,0,[ 0.],1352.0,20,27040.0,101
M,20180510,1,[ 1.],3115.0,10,31150.0,108
C,20180510,1,[ 1.],1752.0,10,17520.0,165
V,20180510,1,[ 1.],6900.0,5,34500.0,90
CF,20180510,1,[ 1.],15705.0,5,78525.0,40
RM,20180510,1,[ 1.],2573.0,10,25730.0,131
