合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180611,0,[ 0.],7854.0,5,39270.0,82
SF,20180611,0,[ 0.],6638.0,5,33190.0,92
Y,20180611,0,[ 0.],5738.0,10,57380.0,52
FG,20180611,0,[ 0.],1447.0,20,28940.0,101
M,20180611,1,[ 1.],2906.0,10,29060.0,108
C,20180611,1,[ 1.],1753.0,10,17530.0,165
V,20180611,1,[ 1.],7110.0,5,35550.0,90
CF,20180611,1,[ 1.],17795.0,5,88975.0,40
RM,20180611,1,[ 1.],2370.0,10,23700.0,131
