合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180116,0,[ 0.],7430.0,5,37150.0,82
SF,20180116,0,[ 0.],6692.0,5,33460.0,92
Y,20180116,0,[ 0.],5728.0,10,57280.0,52
I,20180116,0,[ 0.],529.5,100,52950.0,56
JD,20180116,0,[ 0.],3672.0,10,36720.0,78
M,20180116,1,[ 1.],2754.0,10,27540.0,108
CF,20180116,1,[ 1.],15230.0,5,76150.0,40
RM,20180116,1,[ 1.],2269.0,10,22690.0,131
