合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180525,0,[ 0.],7324.0,5,36620.0,82
SF,20180525,0,[ 0.],6480.0,5,32400.0,92
Y,20180525,0,[ 0.],5794.0,10,57940.0,52
I,20180525,0,[ 0.],454.5,100,45450.0,56
FG,20180525,0,[ 0.],1389.0,20,27780.0,101
M,20180525,1,[ 1.],3024.0,10,30240.0,108
C,20180525,1,[ 1.],1779.0,10,17790.0,165
CF,20180525,1,[ 1.],17930.0,5,89650.0,40
RM,20180525,1,[ 1.],2516.0,10,25160.0,131
P,20180525,1,[ 1.],5118.0,10,51180.0,57
