合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180327,0,[ 0.],7394.0,5,36970.0,82
SF,20180327,0,[ 0.],5850.0,5,29250.0,92
Y,20180327,0,[ 0.],5796.0,10,57960.0,52
JD,20180327,0,[ 0.],3411.0,10,34110.0,78
FG,20180327,0,[ 0.],1375.0,20,27500.0,101
M,20180327,1,[ 1.],3057.0,10,30570.0,108
C,20180327,1,[ 1.],1745.0,10,17450.0,165
CF,20180327,1,[ 1.],15480.0,5,77400.0,40
PP,20180327,1,[ 1.],8609.0,5,43045.0,64
RM,20180327,1,[ 1.],2497.0,10,24970.0,131
