合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180411,0,[ 0.],7466.0,5,37330.0,82
SF,20180411,0,[ 0.],5870.0,5,29350.0,92
Y,20180411,0,[ 0.],5900.0,10,59000.0,52
I,20180411,0,[ 0.],447.5,100,44750.0,56
FG,20180411,0,[ 0.],1351.0,20,27020.0,101
M,20180411,1,[ 1.],3247.0,10,32470.0,108
C,20180411,1,[ 1.],1751.0,10,17510.0,165
CF,20180411,1,[ 1.],15335.0,5,76675.0,40
PP,20180411,1,[ 1.],9045.0,5,45225.0,64
RM,20180411,1,[ 1.],2686.0,10,26860.0,131
