合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180521,0,[ 0.],7522.0,5,37610.0,82
SF,20180521,0,[ 0.],6740.0,5,33700.0,92
Y,20180521,0,[ 0.],5794.0,10,57940.0,52
I,20180521,0,[ 0.],465.0,100,46500.0,56
FG,20180521,0,[ 0.],1380.0,20,27600.0,101
M,20180521,1,[ 1.],2956.0,10,29560.0,108
C,20180521,1,[ 1.],1780.0,10,17800.0,165
CF,20180521,1,[ 1.],18105.0,5,90525.0,40
RM,20180521,1,[ 1.],2443.0,10,24430.0,131
P,20180521,1,[ 1.],5132.0,10,51320.0,57
