合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180515,0,[ 0.],7318.0,5,36590.0,82
SF,20180515,0,[ 0.],6748.0,5,33740.0,92
Y,20180515,0,[ 0.],5766.0,10,57660.0,52
FG,20180515,0,[ 0.],1365.0,20,27300.0,101
M,20180515,1,[ 1.],3028.0,10,30280.0,108
C,20180515,1,[ 1.],1767.0,10,17670.0,165
CF,20180515,1,[ 1.],16380.0,5,81900.0,40
RM,20180515,1,[ 1.],2495.0,10,24950.0,131
P,20180515,1,[ 1.],5074.0,10,50740.0,57
