合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180605,0,[ 0.],7544.0,5,37720.0,82
SF,20180605,0,[ 0.],6526.0,5,32630.0,92
Y,20180605,0,[ 0.],5832.0,10,58320.0,52
FG,20180605,0,[ 0.],1448.0,20,28960.0,101
M,20180605,1,[ 1.],3011.0,10,30110.0,108
C,20180605,1,[ 1.],1762.0,10,17620.0,165
CF,20180605,1,[ 1.],17980.0,5,89900.0,40
RM,20180605,1,[ 1.],2480.0,10,24800.0,131
P,20180605,1,[ 1.],5044.0,10,50440.0,57
