合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180123,0,[ 0.],7706.0,5,38530.0,82
SF,20180123,0,[ 0.],6760.0,5,33800.0,92
Y,20180123,0,[ 0.],5760.0,10,57600.0,52
I,20180123,0,[ 0.],521.5,100,52150.0,56
JD,20180123,0,[ 0.],3676.0,10,36760.0,78
M,20180123,1,[ 1.],2784.0,10,27840.0,108
CF,20180123,1,[ 1.],15570.0,5,77850.0,40
RM,20180123,1,[ 1.],2305.0,10,23050.0,131
A,20180123,1,[ 1.],3533.0,10,35330.0,82
