合约,日期,方向,预测,收盘价1,合约乘数,价值,数量
SM,20180524,0,[ 0.],7342.0,5,36710.0,82
SF,20180524,0,[ 0.],6440.0,5,32200.0,92
Y,20180524,0,[ 0.],5824.0,10,58240.0,52
FG,20180524,0,[ 0.],1386.0,20,27720.0,101
M,20180524,1,[ 1.],3044.0,10,30440.0,108
C,20180524,1,[ 1.],1785.0,10,17850.0,165
CF,20180524,1,[ 1.],17840.0,5,89200.0,40
RM,20180524,1,[ 1.],2533.0,10,25330.0,131
P,20180524,1,[ 1.],5178.0,10,51780.0,57
